0.536102374	-0.622261489	0
-0.254964084	-0.433332521	1
0.218393396	-0.658831365	0
0.908781264	0.5786238	1
-0.673419307	-0.525061677	1
0.528709373	-0.05315869	0
0.665839858	-0.663682968	0
0.956774167	-0.544929755	0
-0.731651566	-0.209207698	1
0.518096376	0.769084907	1
-0.065163983	0.814873945	0
-0.240004328	-0.565831801	1
-0.599527734	0.524769021	0
-0.300820943	0.025448947	0
-0.317823709	0.797276851	0
0.738457261	0.758841472	1
-0.018249791	-0.525571233	1
-0.925329824	-0.450021896	1
-0.69315224	0.276727392	0
0.597190367	-0.084532089	0
0.349876132	0.072023628	1
0.56529499	0.338367457	1
0.991573255	0.906737196	1
-0.949677679	-0.714751198	1
0.69914757	-0.921952842	0
0.4914046	0.573295258	1
0.27690799	-0.538584192	0
-0.74051111	-0.691790478	1
0.87782443	-0.810209222	0
0.618672483	-0.731421591	0
-0.916951005	-0.9232336	1
-0.969399526	0.215303058	0
-0.516548025	0.263233948	0
0.471984083	-0.716714444	0
0.35403795	-0.279282659	0
0.724007282	-0.873113424	0
-0.997376837	-0.430389674	1
-0.993147897	0.500921907	0
-0.676420304	-0.083469262	1
-0.48021206	-0.555766903	1
0.476105285	-0.191804141	0
0.335132731	0.903323995	1
0.398913156	-0.574064756	0
0.674182946	0.898953791	1
0.108413089	0.872291469	1
-0.344769489	0.81400432	0
-0.027524967	-0.798611294	1
0.064155529	0.426496657	1
-0.545881212	0.802303136	0
0.032893595	0.347360229	1
-0.0091409	-0.016503787	1
-0.084852475	0.293373003	0
-0.960620204	-0.911137894	1
-0.374541661	0.56780642	0
0.089664055	0.734293438	1
-0.724529617	-0.441857552	1
-0.088985959	-0.889309471	1
-0.014441601	-0.140911397	1
-0.571129719	0.623159761	0
0.456997003	-0.92608896	0
0.201911596	-0.02497479	0
0.552428246	0.400666979	1
0.484419713	-0.496264664	0
-0.086347891	-0.666492897	1
0.532650035	-0.404373806	0
-0.025312457	0.605171822	0
-0.363660977	0.955419564	0
-0.565011855	0.859052944	0
-0.687949077	-0.597102934	1
-0.833363922	0.894308372	0
0.754730754	0.70580761	1
-0.911941998	-0.406476729	1
-0.200696846	-0.1096479	1
-0.875952784	0.467766072	0
0.404481789	-0.830111973	0
0.157176848	-0.483371298	0
0.77958291	0.622330636	1
-0.3175547	-0.169002356	1
-0.729185374	-0.935795038	1
0.619433355	-0.232775033	0
0.991806689	0.040134853	1
-0.567023858	-0.446958234	1
0.218000579	0.325515757	1
-0.831320724	-0.799516822	1
-0.702184341	-0.670601764	1
0.296435262	0.170830276	1
0.278662093	0.075958135	1
0.144726303	-0.21944031	0
0.694760187	0.614569587	1
0.719877112	0.108900172	1
-0.214799989	-0.040256947	1
0.054157122	0.832219198	1
-0.736087501	-0.981243493	1
-0.387217179	0.655293824	0
0.064361839	0.973258255	1
0.18896106	0.818169715	1
-0.795550696	0.244857816	0
0.863718967	0.282416185	1
-0.938358286	-0.945564687	1
-0.359027052	-0.379029134	1
-0.768699162	-0.215649684	1
-0.193150625	-0.10767212	1
0.120222919	0.850741277	1
0.444442923	0.702550754	1
0.267955785	-0.27520535	0
-0.286382888	0.770765894	0
-0.995521448	0.239833718	0
0.031448476	-0.215064909	0
0.627276178	0.724780913	1
-0.747573315	0.345356189	0
-0.675730432	-0.817478252	1
-0.242778129	0.619560246	0
0.643882633	0.349256256	1
0.00412042	0.491229024	1
0.930984035	-0.709408628	0
-0.856409053	0.488257166	0
0.410607712	-0.850506696	0
0.453979299	-0.942260414	0
0.009258678	0.26819812	1
-0.002537032	-0.24134048	1
0.897448354	-0.928840786	0
-0.001784843	-0.566967761	1
-0.517822411	0.736567942	0
0.967836817	-0.09989085	0
-0.460903335	-0.791623139	1
0.401613424	-0.746168849	0
-0.397044351	0.349193907	0
-0.453488854	0.007256741	0
-0.060965641	-0.980378491	1
-0.728734958	-0.082651269	1
-0.344227113	-0.231412395	1
-0.333670503	0.557309542	0
-0.116762649	0.049329423	0
-0.886392254	0.655327644	0
-0.826959231	-0.515498668	1
0.926667494	0.362216169	1
-0.87635052	-0.426333653	1
-0.261494892	-0.883830436	1
-0.940534697	-0.966089108	1
0.120209093	0.55644975	1
0.791433846	-0.554779541	0
0.777283558	-0.574756203	0
-0.416208811	-0.988778322	1
-0.761450636	-0.163835053	1
0.739952378	-0.869444391	0
-0.648718006	0.947372269	0
0.693188936	0.774395313	1
-0.539407131	0.785457733	0
-0.571439017	-0.078117208	1
0.024927805	-0.947916791	0
-0.272238269	-0.455628572	1
0.274453732	-0.663770705	0
-0.623673916	-0.058909096	1
0.449726877	-0.318937613	0
-0.413186237	0.618857631	0
0.427875644	-0.597279036	0
-0.432025574	-0.761554544	1
0.160593857	-0.044870643	0
0.587583567	0.531823239	1
0.820241514	0.105335312	1
-0.410120403	0.422423563	0
0.095485494	0.585834019	1
0.842704304	-0.106224763	0
-0.767579749	0.863716238	0
-0.618868373	0.765088089	0
0.214302187	0.048015756	1
-0.556441298	-0.625129948	1
0.746954491	-0.571405835	0
0.618780513	-0.928130097	0
0.861128733	0.149808526	1
0.234194933	-0.779589992	0
0.816596664	0.413838773	1
0.937356097	0.294468853	1
0.589098531	0.2080031	1
-0.803287427	0.830630915	0
-0.172526245	-0.044235377	1
-0.865353119	0.045833552	0
0.459660656	-0.042767886	0
-0.809692419	-0.641525466	1
0.875534333	0.349635571	1
0.122389145	0.080768323	1
0.938084834	0.053794349	1
-0.246187179	-0.037473672	1
-0.885247407	-0.423705801	1
-0.616601077	-0.50510258	1
0.648564295	-0.966294854	0
-0.109457061	0.788612461	0
-0.988941767	0.284107919	0
0.565545394	0.997905725	1
0.522035485	-0.126627399	0
0.15517388	0.413679581	1
0.386930839	-0.970226247	0
-0.004982923	0.761669036	0
-0.67247835	0.529358067	0
-0.576950659	0.149105074	0
-0.997717287	-0.993893164	1
-0.703586788	-0.076118087	1
-0.709637425	0.540977693	0
-0.206844751	0.00649571	0
-0.646065766	0.617921656	0
-0.396554541	0.437935313	0
0.688987846	0.401055407	1
0.888097494	0.474515147	1
-0.164198705	0.989594612	0
0.980594823	0.520154062	1
-0.266213841	0.931461802	0
0.657802497	0.885168884	1
0.930094208	0.337261546	1
0.710837317	-0.736571215	0
0.352895889	-0.272573795	0
-0.757164594	0.131632787	0
-0.48461494	-0.07938174	1
-0.526946946	0.544421657	0
0.038164442	0.512055526	1
0.689795472	0.113578991	1
0.619931302	0.099692151	1
0.994234993	-0.067965299	0
-0.373282889	0.272304795	0
0.197422944	0.861045771	1
0.433524366	0.280508892	1
0.566655016	-0.706884981	0
-0.834789487	0.162467874	0
-0.6792945	-0.373803074	1
-0.332495591	-0.225804832	1
-0.931346808	0.742842541	0
-0.483090165	0.582646955	0
-0.776021718	0.053743544	0
0.886027756	0.154938747	1
0.044728858	-0.238979581	0
-0.790834376	-0.911237516	1
0.096728156	-0.858486551	0
-0.481589676	0.014864517	0
0.879678365	-0.584330979	0
-0.064471898	0.066108442	0
0.141530692	-0.903565888	0
-0.66094034	0.11458669	0
-0.154742923	-0.579555813	1
-0.079208482	0.819818578	0
-0.983227699	0.098922841	0
0.695521659	-0.44525654	0
0.820927015	0.429307037	1
0.357252308	0.627199365	1
-0.410788603	0.951804614	0
-0.505733461	-0.477343274	1
-0.618148826	-0.385625576	1
0.232627526	-0.056695003	0
-0.791087569	-0.997607418	1
0.657424914	0.689940022	1
0.889411814	0.620595223	1
0.354420937	0.743437596	1
-0.714845556	0.066841213	0
0.815608247	-0.761546695	0
0.548118734	-0.51875502	0
0.391600958	-0.024596845	0
0.660943343	0.550830169	1
0.826986896	-0.667694654	0
-0.962380691	0.945956155	0
0.817942458	0.571218223	1
0.011617832	-0.739451516	0
-0.470816523	-0.390702764	1
0.747953573	0.385792493	1
-0.673144316	-0.254339799	1
0.518901606	-0.283981832	0
0.810816598	0.311401498	1
0.838705464	0.659068149	1
-0.669509029	-0.990958271	1
-0.307983588	0.321901119	0
-0.002437475	0.48817903	0
0.983714012	-0.448082091	0
0.47811553	-0.63026562	0
0.254643669	0.557722104	1
-0.807582608	-0.51675844	1
0.171238373	-0.125800429	0
0.138136536	0.452827502	1
0.741174601	0.270265361	1
0.102153764	-0.356525997	0
-0.723275538	-0.343518596	1
-0.690352615	-0.968263354	1
0.9713943	-0.626436697	0
0.184684434	0.365053069	1
0.407153614	-0.913690633	0
0.961033836	-0.46510935	0
-0.064295452	0.269157147	0
0.656816676	-0.155467684	0
-0.621609093	-0.597067277	1
0.629017546	0.636164135	1
-0.750534256	-0.042489856	1
-0.339443226	0.647256336	0
0.45396836	0.378261703	1
0.974122475	-0.976489011	0
0.522963653	-0.649581261	0
0.297739993	-0.340969623	0
-0.50570947	-0.118693577	1
0.774096459	-0.149563896	0
-0.662368457	-0.246388291	1
-0.889196936	0.887906866	0
-0.181108878	0.749974811	0
-0.099478893	-0.676294876	1
-0.131037415	-0.090175529	1
-0.832295322	-0.877338656	1
-0.810043158	-0.197237527	1
-0.510579081	0.167369759	0
-0.818656588	-0.964510533	1
-0.406684808	0.49014281	0
0.669291806	-0.619877049	0
0.749424639	0.099083344	1
0.717017191	-0.150132224	0
-0.570720143	-0.593813273	1
0.771046698	0.523449291	1
-0.695696874	-0.159686075	1
-0.060649167	0.565425915	0
-0.833266838	0.752693972	0
-0.350314566	0.659180678	0
-0.961447886	0.806675897	0
0.189192556	-0.458701853	0
0.995542277	-0.870046414	0
-0.144911445	0.531253662	0
0.716674551	0.953270714	1
0.564212719	-0.517755256	0
-0.787919182	-0.523930589	1
0.454936819	-0.131550334	0
-0.312263758	0.893402198	0
0.649581052	-0.893246077	0
-0.713356159	-0.51272346	1
0.712992313	-0.823683539	0
-0.826174155	0.240480246	0
-0.185275924	0.289989091	0
0.567751466	-0.484009374	0
0.027364391	-0.451457188	0
0.237817775	-0.963002753	0
0.880610872	-0.32859961	0
-0.136943953	0.154413173	0
0.254953762	-0.357165752	0
-0.708162346	0.9741072	0
-0.331311617	0.767886709	0
0.536759417	0.466197431	1
-0.790407362	-0.851871756	1
0.710765942	0.531467103	1
0.602210768	-0.133974976	0
0.581861995	-0.647078202	0
0.170517793	0.540729422	1
0.91819872	0.529984859	1
0.508671476	-0.775837482	0
0.529767021	-0.332283861	0
-0.895219003	-0.397077861	1
-0.675047396	0.267012448	0
0.897400283	-0.16553981	0
0.128392173	-0.872074584	0
0.354367504	-0.410257237	0
-0.14380905	0.397425253	0
0.566627689	0.321429068	1
-0.330515721	0.817059828	0
-0.857181629	-0.150712919	1
0.242788848	0.138082428	1
-0.132970486	0.686958916	0
0.996980229	0.987496227	1
-0.218465239	0.752615476	0
-0.076112496	-0.004509808	1
-0.230513317	-0.650510668	1
0.776727576	0.176798036	1
-0.864581493	0.155430807	0
0.812718654	0.416294352	1
-0.121088596	0.689006452	0
-0.520567571	-0.622932871	1
0.451734501	-0.372730336	0
-0.54832156	0.723010483	0
0.686381581	0.16016258	1
0.195245428	-0.794168007	0
-0.531245761	0.238692728	0
-0.289801374	-0.309648673	1
0.992448511	0.360274373	1
0.42955724	0.597708021	1
-0.30571385	0.216087531	0
-0.068686838	-0.578405398	1
0.819585289	-0.085708972	0
-0.853180143	-0.553773312	1
0.737484268	-0.521569306	0
-0.403856527	0.701344339	0
-0.67660977	-0.665904884	1
0.201739099	0.037109788	1
0.847476426	0.224988192	1
-0.617980851	-0.155046247	1
-0.963593079	-0.771545484	1
0.989194661	0.364228158	1
0.504971462	-0.368571478	0
-0.146792951	0.60427205	0
-0.358873407	0.53734954	0
0.820324223	-0.032648925	0
0.02246805	-0.839239261	0
-0.194348427	0.222400505	0
0.572946727	-0.006613855	0
0.464501931	-0.778408828	0
0.954350367	0.344091158	1
0.210323056	0.475151883	1
0.725491006	0.372782632	1
0.181192433	-0.147730231	0
